,DATE,COMPANY,LT_DEBT_TO_COM_EQY
691,2010-09-28,aapl us equity,0.0
692,2010-09-27,aapl us equity,0.0
693,2010-09-26,aapl us equity,0.0
694,2010-09-23,aapl us equity,0.0
695,2010-09-22,aapl us equity,0.0
696,2010-09-21,aapl us equity,0.0
697,2010-09-20,aapl us equity,0.0
698,2010-09-19,aapl us equity,0.0
699,2010-09-16,aapl us equity,0.0
700,2010-09-15,aapl us equity,0.0
701,2010-09-14,aapl us equity,0.0
702,2010-09-13,aapl us equity,0.0
703,2010-09-12,aapl us equity,0.0
704,2010-09-09,aapl us equity,0.0
705,2010-09-08,aapl us equity,0.0
706,2010-09-07,aapl us equity,0.0
707,2010-09-06,aapl us equity,0.0
708,2010-09-05,aapl us equity,0.0
709,2010-09-02,aapl us equity,0.0
710,2010-09-01,aapl us equity,0.0
711,2010-08-31,aapl us equity,0.0
712,2010-08-30,aapl us equity,0.0
713,2010-08-29,aapl us equity,0.0
714,2010-08-26,aapl us equity,0.0
715,2010-08-25,aapl us equity,0.0
716,2010-08-24,aapl us equity,0.0
717,2010-08-23,aapl us equity,0.0
718,2010-08-22,aapl us equity,0.0
719,2010-08-19,aapl us equity,0.0
720,2010-08-18,aapl us equity,0.0
721,2010-08-17,aapl us equity,0.0
722,2010-08-16,aapl us equity,0.0
723,2010-08-15,aapl us equity,0.0
724,2010-08-12,aapl us equity,0.0
725,2010-08-11,aapl us equity,0.0
726,2010-08-10,aapl us equity,0.0
727,2010-08-09,aapl us equity,0.0
728,2010-08-08,aapl us equity,0.0
729,2010-08-05,aapl us equity,0.0
730,2010-08-04,aapl us equity,0.0
731,2010-08-03,aapl us equity,0.0
732,2010-08-02,aapl us equity,0.0
733,2010-08-01,aapl us equity,0.0
734,2010-07-29,aapl us equity,0.0
735,2010-07-28,aapl us equity,0.0
736,2010-07-27,aapl us equity,0.0
737,2010-07-26,aapl us equity,0.0
738,2010-07-25,aapl us equity,0.0
739,2010-07-22,aapl us equity,0.0
740,2010-07-21,aapl us equity,0.0
741,2010-07-20,aapl us equity,0.0
742,2010-07-19,aapl us equity,0.0
743,2010-07-18,aapl us equity,0.0
744,2010-07-15,aapl us equity,0.0
745,2010-07-14,aapl us equity,0.0
746,2010-07-13,aapl us equity,0.0
747,2010-07-12,aapl us equity,0.0
748,2010-07-11,aapl us equity,0.0
749,2010-07-08,aapl us equity,0.0
750,2010-07-07,aapl us equity,0.0
751,2010-07-06,aapl us equity,0.0
752,2010-07-05,aapl us equity,0.0
753,2010-07-04,aapl us equity,0.0
754,2010-07-01,aapl us equity,0.0
755,2010-06-30,aapl us equity,0.0
756,2010-06-29,aapl us equity,0.0
757,2010-06-28,aapl us equity,0.0
758,2010-06-27,aapl us equity,0.0
759,2010-06-24,aapl us equity,0.0
760,2010-06-23,aapl us equity,0.0
761,2010-06-22,aapl us equity,0.0
762,2010-06-21,aapl us equity,0.0
763,2010-06-20,aapl us equity,0.0
764,2010-06-17,aapl us equity,0.0
765,2010-06-16,aapl us equity,0.0
766,2010-06-15,aapl us equity,0.0
767,2010-06-14,aapl us equity,0.0
768,2010-06-13,aapl us equity,0.0
769,2010-06-10,aapl us equity,0.0
770,2010-06-09,aapl us equity,0.0
771,2010-06-08,aapl us equity,0.0
772,2010-06-07,aapl us equity,0.0
773,2010-06-06,aapl us equity,0.0
774,2010-06-03,aapl us equity,0.0
775,2010-06-02,aapl us equity,0.0
776,2010-06-01,aapl us equity,0.0
777,2010-05-31,aapl us equity,0.0
778,2010-05-30,aapl us equity,0.0
779,2010-05-27,aapl us equity,0.0
780,2010-05-26,aapl us equity,0.0
781,2010-05-25,aapl us equity,0.0
782,2010-05-24,aapl us equity,0.0
783,2010-05-23,aapl us equity,0.0
784,2010-05-20,aapl us equity,0.0
785,2010-05-19,aapl us equity,0.0
786,2010-05-18,aapl us equity,0.0
787,2010-05-17,aapl us equity,0.0
788,2010-05-16,aapl us equity,0.0
789,2010-05-13,aapl us equity,0.0
790,2010-05-12,aapl us equity,0.0
791,2010-05-11,aapl us equity,0.0
792,2010-05-10,aapl us equity,0.0
793,2010-05-09,aapl us equity,0.0
794,2010-05-06,aapl us equity,0.0
795,2010-05-05,aapl us equity,0.0
796,2010-05-04,aapl us equity,0.0
797,2010-05-03,aapl us equity,0.0
798,2010-05-02,aapl us equity,0.0
799,2010-04-29,aapl us equity,0.0
800,2010-04-28,aapl us equity,0.0
801,2010-04-27,aapl us equity,0.0
802,2010-04-26,aapl us equity,0.0
803,2010-04-25,aapl us equity,0.0
804,2010-04-22,aapl us equity,0.0
805,2010-04-21,aapl us equity,0.0
806,2010-04-20,aapl us equity,0.0
807,2010-04-19,aapl us equity,0.0
808,2010-04-18,aapl us equity,0.0
809,2010-04-15,aapl us equity,0.0
810,2010-04-14,aapl us equity,0.0
811,2010-04-13,aapl us equity,0.0
812,2010-04-12,aapl us equity,0.0
813,2010-04-11,aapl us equity,0.0
814,2010-04-08,aapl us equity,0.0
815,2010-04-07,aapl us equity,0.0
816,2010-04-06,aapl us equity,0.0
817,2010-04-05,aapl us equity,0.0
818,2010-04-04,aapl us equity,0.0
819,2010-04-01,aapl us equity,0.0
820,2010-03-31,aapl us equity,0.0
821,2010-03-30,aapl us equity,0.0
822,2010-03-29,aapl us equity,0.0
823,2010-03-28,aapl us equity,0.0
824,2010-03-25,aapl us equity,0.0
825,2010-03-24,aapl us equity,0.0
826,2010-03-23,aapl us equity,0.0
827,2010-03-22,aapl us equity,0.0
828,2010-03-21,aapl us equity,0.0
829,2010-03-18,aapl us equity,0.0
830,2010-03-17,aapl us equity,0.0
831,2010-03-16,aapl us equity,0.0
832,2010-03-15,aapl us equity,0.0
833,2010-03-14,aapl us equity,0.0
834,2010-03-11,aapl us equity,0.0
835,2010-03-10,aapl us equity,0.0
836,2010-03-09,aapl us equity,0.0
837,2010-03-08,aapl us equity,0.0
838,2010-03-07,aapl us equity,0.0
839,2010-03-04,aapl us equity,0.0
840,2010-03-03,aapl us equity,0.0
841,2010-03-02,aapl us equity,0.0
842,2010-03-01,aapl us equity,0.0
843,2010-02-28,aapl us equity,0.0
844,2010-02-25,aapl us equity,0.0
845,2010-02-24,aapl us equity,0.0
846,2010-02-23,aapl us equity,0.0
847,2010-02-22,aapl us equity,0.0
848,2010-02-21,aapl us equity,0.0
849,2010-02-18,aapl us equity,0.0
850,2010-02-17,aapl us equity,0.0
851,2010-02-16,aapl us equity,0.0
852,2010-02-15,aapl us equity,0.0
853,2010-02-14,aapl us equity,0.0
854,2010-02-11,aapl us equity,0.0
855,2010-02-10,aapl us equity,0.0
856,2010-02-09,aapl us equity,0.0
857,2010-02-08,aapl us equity,0.0
858,2010-02-07,aapl us equity,0.0
859,2010-02-04,aapl us equity,0.0
860,2010-02-03,aapl us equity,0.0
861,2010-02-02,aapl us equity,0.0
862,2010-02-01,aapl us equity,0.0
863,2010-01-31,aapl us equity,0.0
864,2010-01-28,aapl us equity,0.0
865,2010-01-27,aapl us equity,0.0
866,2010-01-26,aapl us equity,0.0
867,2010-01-25,aapl us equity,0.0
868,2010-01-24,aapl us equity,0.0
869,2010-01-21,aapl us equity,0.0
870,2010-01-20,aapl us equity,0.0
871,2010-01-19,aapl us equity,0.0
872,2010-01-18,aapl us equity,0.0
873,2010-01-17,aapl us equity,0.0
874,2010-01-14,aapl us equity,0.0
875,2010-01-13,aapl us equity,0.0
876,2010-01-12,aapl us equity,0.0
877,2010-01-11,aapl us equity,0.0
878,2010-01-10,aapl us equity,0.0
879,2010-01-07,aapl us equity,0.0
880,2010-01-06,aapl us equity,0.0
881,2010-01-05,aapl us equity,0.0
882,2010-01-04,aapl us equity,0.0
883,2010-01-03,aapl us equity,0.0
884,2009-12-31,aapl us equity,0.0
885,2009-12-30,aapl us equity,0.0
886,2009-12-29,aapl us equity,0.0
887,2009-12-28,aapl us equity,0.0
888,2009-12-27,aapl us equity,0.0
889,2009-12-24,aapl us equity,0.0
890,2009-12-23,aapl us equity,0.0
891,2009-12-22,aapl us equity,0.0
892,2009-12-21,aapl us equity,0.0
893,2009-12-20,aapl us equity,0.0
894,2009-12-17,aapl us equity,0.0
895,2009-12-16,aapl us equity,0.0
896,2009-12-15,aapl us equity,0.0
897,2009-12-14,aapl us equity,0.0
898,2009-12-13,aapl us equity,0.0
899,2009-12-10,aapl us equity,0.0
900,2009-12-09,aapl us equity,0.0
901,2009-12-08,aapl us equity,0.0
902,2009-12-07,aapl us equity,0.0
903,2009-12-06,aapl us equity,0.0
904,2009-12-03,aapl us equity,0.0
905,2009-12-02,aapl us equity,0.0
906,2009-12-01,aapl us equity,0.0
907,2009-11-30,aapl us equity,0.0
908,2009-11-29,aapl us equity,0.0
909,2009-11-26,aapl us equity,0.0
910,2009-11-25,aapl us equity,0.0
911,2009-11-24,aapl us equity,0.0
912,2009-11-23,aapl us equity,0.0
913,2009-11-22,aapl us equity,0.0
914,2009-11-19,aapl us equity,0.0
915,2009-11-18,aapl us equity,0.0
916,2009-11-17,aapl us equity,0.0
917,2009-11-16,aapl us equity,0.0
918,2009-11-15,aapl us equity,0.0
919,2009-11-12,aapl us equity,0.0
920,2009-11-11,aapl us equity,0.0
921,2009-11-10,aapl us equity,0.0
922,2009-11-09,aapl us equity,0.0
923,2009-11-08,aapl us equity,0.0
924,2009-11-05,aapl us equity,0.0
925,2009-11-04,aapl us equity,0.0
926,2009-11-03,aapl us equity,0.0
927,2009-11-02,aapl us equity,0.0
928,2009-11-01,aapl us equity,0.0
929,2009-10-29,aapl us equity,0.0
930,2009-10-28,aapl us equity,0.0
931,2009-10-27,aapl us equity,0.0
932,2009-10-26,aapl us equity,0.0
933,2009-10-25,aapl us equity,0.0
934,2009-10-22,aapl us equity,0.0
935,2009-10-21,aapl us equity,0.0
936,2009-10-20,aapl us equity,0.0
937,2009-10-19,aapl us equity,0.0
938,2009-10-18,aapl us equity,0.0
939,2009-10-15,aapl us equity,0.0
940,2009-10-14,aapl us equity,0.0
941,2009-10-13,aapl us equity,0.0
942,2009-10-12,aapl us equity,0.0
943,2009-10-11,aapl us equity,0.0
944,2009-10-08,aapl us equity,0.0
945,2009-10-07,aapl us equity,0.0
946,2009-10-06,aapl us equity,0.0
947,2009-10-05,aapl us equity,0.0
948,2009-10-04,aapl us equity,0.0
949,2009-10-01,aapl us equity,0.0
950,2009-09-30,aapl us equity,0.0
951,2009-09-29,aapl us equity,0.0
952,2009-09-28,aapl us equity,0.0
953,2009-09-27,aapl us equity,0.0
954,2009-09-24,aapl us equity,0.0
955,2009-09-23,aapl us equity,0.0
956,2009-09-22,aapl us equity,0.0
957,2009-09-21,aapl us equity,0.0
958,2009-09-20,aapl us equity,0.0
959,2009-09-17,aapl us equity,0.0
960,2009-09-16,aapl us equity,0.0
961,2009-09-15,aapl us equity,0.0
962,2009-09-14,aapl us equity,0.0
963,2009-09-13,aapl us equity,0.0
964,2009-09-10,aapl us equity,0.0
965,2009-09-09,aapl us equity,0.0
966,2009-09-08,aapl us equity,0.0
967,2009-09-07,aapl us equity,0.0
968,2009-09-06,aapl us equity,0.0
969,2009-09-03,aapl us equity,0.0
970,2009-09-02,aapl us equity,0.0
971,2009-09-01,aapl us equity,0.0
972,2009-08-31,aapl us equity,0.0
973,2009-08-30,aapl us equity,0.0
974,2009-08-27,aapl us equity,0.0
975,2009-08-26,aapl us equity,0.0
976,2009-08-25,aapl us equity,0.0
977,2009-08-24,aapl us equity,0.0
978,2009-08-23,aapl us equity,0.0
979,2009-08-20,aapl us equity,0.0
980,2009-08-19,aapl us equity,0.0
981,2009-08-18,aapl us equity,0.0
982,2009-08-17,aapl us equity,0.0
983,2009-08-16,aapl us equity,0.0
984,2009-08-13,aapl us equity,0.0
985,2009-08-12,aapl us equity,0.0
986,2009-08-11,aapl us equity,0.0
987,2009-08-10,aapl us equity,0.0
988,2009-08-09,aapl us equity,0.0
989,2009-08-06,aapl us equity,0.0
990,2009-08-05,aapl us equity,0.0
991,2009-08-04,aapl us equity,0.0
992,2009-08-03,aapl us equity,0.0
993,2009-08-02,aapl us equity,0.0
994,2009-07-30,aapl us equity,0.0
995,2009-07-29,aapl us equity,0.0
996,2009-07-28,aapl us equity,0.0
997,2009-07-27,aapl us equity,0.0
998,2009-07-26,aapl us equity,0.0
999,2009-07-23,aapl us equity,0.0
1000,2009-07-22,aapl us equity,0.0
1001,2009-07-21,aapl us equity,0.0
1002,2009-07-20,aapl us equity,0.0
1003,2009-07-19,aapl us equity,0.0
1004,2009-07-16,aapl us equity,0.0
1005,2009-07-15,aapl us equity,0.0
1006,2009-07-14,aapl us equity,0.0
1007,2009-07-13,aapl us equity,0.0
1008,2009-07-12,aapl us equity,0.0
1009,2009-07-09,aapl us equity,0.0
1010,2009-07-08,aapl us equity,0.0
1011,2009-07-07,aapl us equity,0.0
1012,2009-07-06,aapl us equity,0.0
1013,2009-07-05,aapl us equity,0.0
1014,2009-07-02,aapl us equity,0.0
1015,2009-07-01,aapl us equity,0.0
1016,2009-06-30,aapl us equity,0.0
1017,2009-06-29,aapl us equity,0.0
1018,2009-06-28,aapl us equity,0.0
1019,2009-06-25,aapl us equity,0.0
1020,2009-06-24,aapl us equity,0.0
1021,2009-06-23,aapl us equity,0.0
1022,2009-06-22,aapl us equity,0.0
1023,2009-06-21,aapl us equity,0.0
1024,2009-06-18,aapl us equity,0.0
1025,2009-06-17,aapl us equity,0.0
1026,2009-06-16,aapl us equity,0.0
1027,2009-06-15,aapl us equity,0.0
1028,2009-06-14,aapl us equity,0.0
1029,2009-06-11,aapl us equity,0.0
1030,2009-06-10,aapl us equity,0.0
1031,2009-06-09,aapl us equity,0.0
1032,2009-06-08,aapl us equity,0.0
1033,2009-06-07,aapl us equity,0.0
1034,2009-06-04,aapl us equity,0.0
1035,2009-06-03,aapl us equity,0.0
1036,2009-06-02,aapl us equity,0.0
1037,2009-06-01,aapl us equity,0.0
1038,2009-05-31,aapl us equity,0.0
1039,2009-05-28,aapl us equity,0.0
1040,2009-05-27,aapl us equity,0.0
1041,2009-05-26,aapl us equity,0.0
1042,2009-05-25,aapl us equity,0.0
1043,2009-05-24,aapl us equity,0.0
1044,2009-05-21,aapl us equity,0.0
1045,2009-05-20,aapl us equity,0.0
1046,2009-05-19,aapl us equity,0.0
1047,2009-05-18,aapl us equity,0.0
1048,2009-05-17,aapl us equity,0.0
1049,2009-05-14,aapl us equity,0.0
1050,2009-05-13,aapl us equity,0.0
1051,2009-05-12,aapl us equity,0.0
1052,2009-05-11,aapl us equity,0.0
1053,2009-05-10,aapl us equity,0.0
1054,2009-05-07,aapl us equity,0.0
1055,2009-05-06,aapl us equity,0.0
1056,2009-05-05,aapl us equity,0.0
1057,2009-05-04,aapl us equity,0.0
1058,2009-05-03,aapl us equity,0.0
1059,2009-04-30,aapl us equity,0.0
1060,2009-04-29,aapl us equity,0.0
1061,2009-04-28,aapl us equity,0.0
1062,2009-04-27,aapl us equity,0.0
1063,2009-04-26,aapl us equity,0.0
1064,2009-04-23,aapl us equity,0.0
1065,2009-04-22,aapl us equity,0.0
1066,2009-04-21,aapl us equity,0.0
1067,2009-04-20,aapl us equity,0.0
1068,2009-04-19,aapl us equity,0.0
1069,2009-04-16,aapl us equity,0.0
1070,2009-04-15,aapl us equity,0.0
1071,2009-04-14,aapl us equity,0.0
1072,2009-04-13,aapl us equity,0.0
1073,2009-04-12,aapl us equity,0.0
1074,2009-04-09,aapl us equity,0.0
1075,2009-04-08,aapl us equity,0.0
1076,2009-04-07,aapl us equity,0.0
1077,2009-04-06,aapl us equity,0.0
1078,2009-04-05,aapl us equity,0.0
1079,2009-04-02,aapl us equity,0.0
1080,2009-04-01,aapl us equity,0.0
1081,2009-03-31,aapl us equity,0.0
1082,2009-03-30,aapl us equity,0.0
1083,2009-03-29,aapl us equity,0.0
1084,2009-03-26,aapl us equity,0.0
1085,2009-03-25,aapl us equity,0.0
1086,2009-03-24,aapl us equity,0.0
1087,2009-03-23,aapl us equity,0.0
1088,2009-03-22,aapl us equity,0.0
1089,2009-03-19,aapl us equity,0.0
1090,2009-03-18,aapl us equity,0.0
1091,2009-03-17,aapl us equity,0.0
1092,2009-03-16,aapl us equity,0.0
1093,2009-03-15,aapl us equity,0.0
1094,2009-03-12,aapl us equity,0.0
1095,2009-03-11,aapl us equity,0.0
1096,2009-03-10,aapl us equity,0.0
1097,2009-03-09,aapl us equity,0.0
1098,2009-03-08,aapl us equity,0.0
1099,2009-03-05,aapl us equity,0.0
1100,2009-03-04,aapl us equity,0.0
1101,2009-03-03,aapl us equity,0.0
1102,2009-03-02,aapl us equity,0.0
1103,2009-03-01,aapl us equity,0.0
1104,2009-02-26,aapl us equity,0.0
1105,2009-02-25,aapl us equity,0.0
1106,2009-02-24,aapl us equity,0.0
1107,2009-02-23,aapl us equity,0.0
1108,2009-02-22,aapl us equity,0.0
1109,2009-02-19,aapl us equity,0.0
1110,2009-02-18,aapl us equity,0.0
1111,2009-02-17,aapl us equity,0.0
1112,2009-02-16,aapl us equity,0.0
1113,2009-02-15,aapl us equity,0.0
1114,2009-02-12,aapl us equity,0.0
1115,2009-02-11,aapl us equity,0.0
1116,2009-02-10,aapl us equity,0.0
1117,2009-02-09,aapl us equity,0.0
1118,2009-02-08,aapl us equity,0.0
1119,2009-02-05,aapl us equity,0.0
1120,2009-02-04,aapl us equity,0.0
1121,2009-02-03,aapl us equity,0.0
1122,2009-02-02,aapl us equity,0.0
1123,2009-02-01,aapl us equity,0.0
1124,2009-01-29,aapl us equity,0.0
1125,2009-01-28,aapl us equity,0.0
1126,2009-01-27,aapl us equity,0.0
1127,2009-01-26,aapl us equity,0.0
1128,2009-01-25,aapl us equity,0.0
1129,2009-01-22,aapl us equity,0.0
1130,2009-01-21,aapl us equity,0.0
1131,2009-01-20,aapl us equity,0.0
1132,2009-01-19,aapl us equity,0.0
1133,2009-01-18,aapl us equity,0.0
1134,2009-01-15,aapl us equity,0.0
1135,2009-01-14,aapl us equity,0.0
1136,2009-01-13,aapl us equity,0.0
1137,2009-01-12,aapl us equity,0.0
1138,2009-01-11,aapl us equity,0.0
1139,2009-01-08,aapl us equity,0.0
1140,2009-01-07,aapl us equity,0.0
1141,2009-01-06,aapl us equity,0.0
1142,2009-01-05,aapl us equity,0.0
1143,2009-01-04,aapl us equity,0.0
1144,2009-01-01,aapl us equity,0.0
1145,2008-12-31,aapl us equity,0.0
1146,2008-12-30,aapl us equity,0.0
1147,2008-12-29,aapl us equity,0.0
1148,2008-12-28,aapl us equity,0.0
1149,2008-12-25,aapl us equity,0.0
1150,2008-12-24,aapl us equity,0.0
1151,2008-12-23,aapl us equity,0.0
1152,2008-12-22,aapl us equity,0.0
1153,2008-12-21,aapl us equity,0.0
1154,2008-12-18,aapl us equity,0.0
1155,2008-12-17,aapl us equity,0.0
1156,2008-12-16,aapl us equity,0.0
1157,2008-12-15,aapl us equity,0.0
1158,2008-12-14,aapl us equity,0.0
1159,2008-12-11,aapl us equity,0.0
1160,2008-12-10,aapl us equity,0.0
1161,2008-12-09,aapl us equity,0.0
1162,2008-12-08,aapl us equity,0.0
1163,2008-12-07,aapl us equity,0.0
1164,2008-12-04,aapl us equity,0.0
1165,2008-12-03,aapl us equity,0.0
1166,2008-12-02,aapl us equity,0.0
1167,2008-12-01,aapl us equity,0.0
1168,2008-11-30,aapl us equity,0.0
1169,2008-11-27,aapl us equity,0.0
1170,2008-11-26,aapl us equity,0.0
1171,2008-11-25,aapl us equity,0.0
1172,2008-11-24,aapl us equity,0.0
1173,2008-11-23,aapl us equity,0.0
1174,2008-11-20,aapl us equity,0.0
1175,2008-11-19,aapl us equity,0.0
1176,2008-11-18,aapl us equity,0.0
1177,2008-11-17,aapl us equity,0.0
1178,2008-11-16,aapl us equity,0.0
1179,2008-11-13,aapl us equity,0.0
1180,2008-11-12,aapl us equity,0.0
1181,2008-11-11,aapl us equity,0.0
1182,2008-11-10,aapl us equity,0.0
1183,2008-11-09,aapl us equity,0.0
1184,2008-11-06,aapl us equity,0.0
1185,2008-11-05,aapl us equity,0.0
1186,2008-11-04,aapl us equity,0.0
1187,2008-11-03,aapl us equity,0.0
1188,2008-11-02,aapl us equity,0.0
1189,2008-10-30,aapl us equity,0.0
1190,2008-10-29,aapl us equity,0.0
1191,2008-10-28,aapl us equity,0.0
1192,2008-10-27,aapl us equity,0.0
1193,2008-10-26,aapl us equity,0.0
1194,2008-10-23,aapl us equity,0.0
1195,2008-10-22,aapl us equity,0.0
1196,2008-10-21,aapl us equity,0.0
1197,2008-10-20,aapl us equity,0.0
1198,2008-10-19,aapl us equity,0.0
1199,2008-10-16,aapl us equity,0.0
1200,2008-10-15,aapl us equity,0.0
1201,2008-10-14,aapl us equity,0.0
1202,2008-10-13,aapl us equity,0.0
1203,2008-10-12,aapl us equity,0.0
1204,2008-10-09,aapl us equity,0.0
1205,2008-10-08,aapl us equity,0.0
1206,2008-10-07,aapl us equity,0.0
1207,2008-10-06,aapl us equity,0.0
1208,2008-10-05,aapl us equity,0.0
1209,2008-10-02,aapl us equity,0.0
1210,2008-10-01,aapl us equity,0.0
1211,2008-09-30,aapl us equity,0.0
1212,2008-09-29,aapl us equity,0.0
1213,2008-09-28,aapl us equity,0.0
1214,2008-09-25,aapl us equity,0.0
1215,2008-09-24,aapl us equity,0.0
1216,2008-09-23,aapl us equity,0.0
1217,2008-09-22,aapl us equity,0.0
1218,2008-09-21,aapl us equity,0.0
1219,2008-09-18,aapl us equity,0.0
1220,2008-09-17,aapl us equity,0.0
1221,2008-09-16,aapl us equity,0.0
1222,2008-09-15,aapl us equity,0.0
1223,2008-09-14,aapl us equity,0.0
1224,2008-09-11,aapl us equity,0.0
1225,2008-09-10,aapl us equity,0.0
1226,2008-09-09,aapl us equity,0.0
1227,2008-09-08,aapl us equity,0.0
1228,2008-09-07,aapl us equity,0.0
1229,2008-09-04,aapl us equity,0.0
1230,2008-09-03,aapl us equity,0.0
1231,2008-09-02,aapl us equity,0.0
1232,2008-09-01,aapl us equity,0.0
1233,2008-08-31,aapl us equity,0.0
1234,2008-08-28,aapl us equity,0.0
1235,2008-08-27,aapl us equity,0.0
1236,2008-08-26,aapl us equity,0.0
1237,2008-08-25,aapl us equity,0.0
1238,2008-08-24,aapl us equity,0.0
1239,2008-08-21,aapl us equity,0.0
1240,2008-08-20,aapl us equity,0.0
1241,2008-08-19,aapl us equity,0.0
1242,2008-08-18,aapl us equity,0.0
1243,2008-08-17,aapl us equity,0.0
1244,2008-08-14,aapl us equity,0.0
1245,2008-08-13,aapl us equity,0.0
1246,2008-08-12,aapl us equity,0.0
1247,2008-08-11,aapl us equity,0.0
1248,2008-08-10,aapl us equity,0.0
1249,2008-08-07,aapl us equity,0.0
1250,2008-08-06,aapl us equity,0.0
1251,2008-08-05,aapl us equity,0.0
1252,2008-08-04,aapl us equity,0.0
1253,2008-08-03,aapl us equity,0.0
1254,2008-07-31,aapl us equity,0.0
1255,2008-07-30,aapl us equity,0.0
1256,2008-07-29,aapl us equity,0.0
1257,2008-07-28,aapl us equity,0.0
1258,2008-07-27,aapl us equity,0.0
1259,2008-07-24,aapl us equity,0.0
1260,2008-07-23,aapl us equity,0.0
1261,2008-07-22,aapl us equity,0.0
1262,2008-07-21,aapl us equity,0.0
1263,2008-07-20,aapl us equity,0.0
1264,2008-07-17,aapl us equity,0.0
1265,2008-07-16,aapl us equity,0.0
1266,2008-07-15,aapl us equity,0.0
1267,2008-07-14,aapl us equity,0.0
1268,2008-07-13,aapl us equity,0.0
1269,2008-07-10,aapl us equity,0.0
1270,2008-07-09,aapl us equity,0.0
1271,2008-07-08,aapl us equity,0.0
1272,2008-07-07,aapl us equity,0.0
1273,2008-07-06,aapl us equity,0.0
1274,2008-07-03,aapl us equity,0.0
1275,2008-07-02,aapl us equity,0.0
1276,2008-07-01,aapl us equity,0.0
1277,2008-06-30,aapl us equity,0.0
1278,2008-06-29,aapl us equity,0.0
1279,2008-06-26,aapl us equity,0.0
1280,2008-06-25,aapl us equity,0.0
1281,2008-06-24,aapl us equity,0.0
1282,2008-06-23,aapl us equity,0.0
1283,2008-06-22,aapl us equity,0.0
1284,2008-06-19,aapl us equity,0.0
1285,2008-06-18,aapl us equity,0.0
1286,2008-06-17,aapl us equity,0.0
1287,2008-06-16,aapl us equity,0.0
1288,2008-06-15,aapl us equity,0.0
1289,2008-06-12,aapl us equity,0.0
1290,2008-06-11,aapl us equity,0.0
1291,2008-06-10,aapl us equity,0.0
1292,2008-06-09,aapl us equity,0.0
1293,2008-06-08,aapl us equity,0.0
1294,2008-06-05,aapl us equity,0.0
1295,2008-06-04,aapl us equity,0.0
1296,2008-06-03,aapl us equity,0.0
1297,2008-06-02,aapl us equity,0.0
1298,2008-06-01,aapl us equity,0.0
1299,2008-05-29,aapl us equity,0.0
1300,2008-05-28,aapl us equity,0.0
1301,2008-05-27,aapl us equity,0.0
1302,2008-05-26,aapl us equity,0.0
1303,2008-05-25,aapl us equity,0.0
1304,2008-05-22,aapl us equity,0.0
1305,2008-05-21,aapl us equity,0.0
1306,2008-05-20,aapl us equity,0.0
1307,2008-05-19,aapl us equity,0.0
1308,2008-05-18,aapl us equity,0.0
1309,2008-05-15,aapl us equity,0.0
1310,2008-05-14,aapl us equity,0.0
1311,2008-05-13,aapl us equity,0.0
1312,2008-05-12,aapl us equity,0.0
1313,2008-05-11,aapl us equity,0.0
1314,2008-05-08,aapl us equity,0.0
1315,2008-05-07,aapl us equity,0.0
1316,2008-05-06,aapl us equity,0.0
